01E1986d-0463-1,中国古代文学（4）,李静,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－106,文学院..
01E1986d-0463-1,中国古代文学（4）,李静,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－106,文学院..
01E1986d-3316-1,中国古代文学（4）,陈志扬,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－102,文学院..
01E1986d-3316-1,中国古代文学（4）,陈志扬,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－102,文学院..
01E1986d-3688-1,中国古代文学（4）,邓丹,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－302,文学院..
01E1986d-3688-1,中国古代文学（4）,邓丹,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－302,文学院..
01E20646-2537-1,中国近代文学,闵定庆,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,3－202,文学院..
01E20646-3467-1,中国近代文学,杜新艳,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－103,文学院..
01E20646-3467-2,中国近代文学,杜新艳,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,2－301,文学院..
01E21041-3463-1,中国文化概论,彭梅芳,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,1,4－203,文学院..
01E21062-3307-1,中国文化概论,刘彭冰,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,1,1－205,文学院..
01E21062-3307-1,中国文化概论,刘彭冰,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,1,1－205,文学院..
01E21062-3307-2,中国文化概论,刘潇雨,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,1,1－104,文学院..
01E21062-3307-2,中国文化概论,刘潇雨,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,1,1－104,文学院..
01E21062-3465-1,中国文化概论,侯桂新,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,1,1－301,文学院..
01E21062-3465-1,中国文化概论,侯桂新,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,1,1－301,文学院..
